Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,33.99169921875,32.016700744628906,32.20830154418945,33.65829849243164,27984600.0,31.260332107543945
2019-01-03,34.07500076293945,33.20000076293945,33.58330154418945,33.983299255371094,23389800.0,31.575664520263672
2019-01-04,34.391700744628906,33.33330154418945,33.70830154418945,33.71670150756836,17888040.0,31.327957153320312
2019-01-07,34.40829849243164,33.625,33.625,34.11669921875,22960680.0,31.699607849121094
2019-01-08,34.33330154418945,33.32500076293945,34.20830154418945,34.32500076293945,25490400.0,31.893156051635742
2019-01-09,34.91669845581055,34.38330078125,34.56669998168945,34.91669845581055,20713440.0,32.44293212890625
2019-01-10,35.29999923706055,34.5,34.67499923706055,34.80830001831055,22374960.0,32.34220504760742
2019-01-11,34.80830001831055,34.29999923706055,34.650001525878906,34.58330154418945,12979080.0,32.133155822753906
2019-01-14,34.99169921875,34.44169998168945,34.66669845581055,34.99169921875,10446120.0,32.51261520385742
2019-01-15,35.0,34.46670150756836,34.79169845581055,34.92499923706055,15094440.0,32.45064163208008
2019-01-16,35.233299255371094,34.74169921875,34.75830078125,35.09170150756836,13019520.0,32.60552978515625
2019-01-17,35.40829849243164,34.75830078125,35.04169845581055,35.20830154418945,11606880.0,32.7138671875
2019-01-18,35.79999923706055,35.25,35.46670150756836,35.56669998168945,15099720.0,33.04686737060547
2019-01-21,35.650001525878906,34.83330154418945,35.54169845581055,35.15829849243164,9379080.0,32.66740417480469
2019-01-22,35.400001525878906,34.724998474121094,35.15829849243164,35.0,11785080.0,32.520328521728516
2019-01-23,35.599998474121094,35.0,35.125,35.599998474121094,12992640.0,33.077823638916016
2019-01-24,35.95830154418945,35.391700744628906,35.391700744628906,35.95830154418945,19360560.0,33.410743713378906
2019-01-28,36.5,35.5,35.5,36.25,19737960.0,33.681766510009766
2019-01-29,36.70000076293945,35.78329849243164,36.625,35.78329849243164,16116240.0,33.24813461303711
2019-01-30,36.16669845581055,35.03329849243164,36.04999923706055,35.70000076293945,25765920.0,33.17073440551758
2019-01-31,38.28329849243164,36.84170150756836,37.125,37.71670150756836,38168880.0,35.044559478759766
2019-02-01,37.70830154418945,36.849998474121094,37.70000076293945,37.25,19943880.0,34.61092758178711
2019-02-04,38.29999923706055,36.69169998168945,36.92499923706055,38.05830001831055,21091320.0,35.37560272216797
2019-02-05,38.49169921875,37.63330078125,37.86669921875,38.07500076293945,20877240.0,35.391136169433594
2019-02-06,37.67499923706055,36.11669921875,37.53329849243164,36.28329849243164,20588280.0,33.72572326660156
2019-02-07,37.125,36.04999923706055,36.68330001831055,36.83330154418945,23138040.0,34.236961364746094
