Date,High,Low,Open,Close,Volume,Adj Close
2015-01-02,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0.0,6.543555736541748
2015-01-05,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0.0,6.543555736541748
2015-01-06,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0.0,6.543555736541748
2015-01-07,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,1000.0,7.082435607910156
2015-01-08,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,0.0,7.082435607910156
2015-01-09,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,0.0,7.082435607910156
2015-01-12,7.360000133514404,7.360000133514404,7.360000133514404,7.360000133514404,0.0,7.082435607910156
2015-01-13,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,1100.0,7.101682186126709
2015-01-14,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-15,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-16,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-19,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-20,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-21,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-22,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-23,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-26,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-27,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-28,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-29,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-01-30,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-02,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-03,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-04,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-05,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-06,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-09,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-10,7.380000114440918,7.380000114440918,7.380000114440918,7.380000114440918,0.0,7.101682186126709
2015-02-11,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,100.0,7.409613609313965
2015-02-12,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-13,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-18,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-19,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-20,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-23,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-24,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-25,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-26,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-02-27,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-02,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-03,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-04,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-05,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-06,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-09,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-10,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-11,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-12,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-13,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-16,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-17,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-18,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-19,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-20,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-23,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-24,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-25,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-26,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-27,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-30,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-03-31,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-04-01,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-04-02,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,7.409613609313965
2015-04-06,6.0,6.0,6.0,6.0,200.0,5.7737250328063965
2015-04-07,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-08,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-09,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-10,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-13,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-14,6.0,6.0,6.0,6.0,0.0,5.7737250328063965
2015-04-15,5.5,5.369999885559082,5.5,5.380000114440918,700.0,5.177106857299805
2015-04-16,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.177106857299805
2015-04-17,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.177106857299805
2015-04-20,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.177106857299805
2015-04-22,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.177106857299805
2015-04-23,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.177106857299805
2015-04-24,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-04-27,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-04-28,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-04-29,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-04-30,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-05-04,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,0.0,5.348630905151367
2015-05-05,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,300.0,5.368514060974121
