Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,30.700000762939453,30.309999465942383,30.510000228881836,30.700000762939453,37774500.0,30.698339462280273
2020-01-03,31.239999771118164,30.450000762939453,30.8799991607666,30.450000762939453,71595600.0,30.448352813720703
2020-01-06,30.940000534057617,29.950000762939453,30.43000030517578,30.809999465942383,81844000.0,30.808332443237305
2020-01-07,30.8799991607666,30.469999313354492,30.81999969482422,30.690000534057617,32822000.0,30.688339233398438
2020-01-08,30.770000457763672,30.239999771118164,30.690000534057617,30.5,48215600.0,30.498348236083984
2020-01-09,30.6200008392334,30.25,30.469999313354492,30.399999618530273,36102700.0,30.39835548400879
2020-01-10,30.440000534057617,30.1299991607666,30.389999389648438,30.270000457763672,25397500.0,30.268362045288086
2020-01-13,30.43000030517578,30.209999084472656,30.350000381469727,30.329999923706055,30676800.0,30.328357696533203
2020-01-14,30.270000457763672,29.770000457763672,30.229999542236328,30.0,39796500.0,29.998376846313477
2020-01-15,29.93000030517578,29.540000915527344,29.899999618530273,29.549999237060547,34405700.0,29.548398971557617
2020-01-16,29.700000762939453,29.329999923706055,29.600000381469727,29.520000457763672,28997400.0,29.518402099609375
2020-01-17,29.850000381469727,29.540000915527344,29.719999313354492,29.850000381469727,34908000.0,29.848384857177734
2020-01-20,30.100000381469727,29.649999618530273,29.700000762939453,30.0,31241400.0,29.998376846313477
2020-01-21,29.940000534057617,29.549999237060547,29.799999237060547,29.6200008392334,28577400.0,29.618396759033203
2020-01-22,29.809999465942383,29.270000457763672,29.729999542236328,29.290000915527344,32491500.0,29.288415908813477
2020-01-23,29.760000228881836,28.81999969482422,29.09000015258789,29.649999618530273,53752100.0,29.648395538330078
2020-01-24,29.780000686645508,29.139999389648438,29.559999465942383,29.299999237060547,36898700.0,29.29841423034668
2020-01-27,28.639999389648438,27.670000076293945,28.6299991607666,28.030000686645508,66105300.0,28.028484344482422
2020-01-28,29.139999389648438,28.420000076293945,28.43000030517578,28.799999237060547,47259100.0,28.79844093322754
2020-01-29,29.079999923706055,28.670000076293945,29.0,28.850000381469727,42297500.0,28.848438262939453
2020-01-30,29.040000915527344,28.18000030517578,28.280000686645508,28.940000534057617,44266800.0,28.938434600830078
2020-01-31,28.84000015258789,28.309999465942383,28.6299991607666,28.450000762939453,55446700.0,28.448461532592773
2020-02-03,28.729999542236328,28.15999984741211,28.520000457763672,28.18000030517578,39452800.0,28.178476333618164
2020-02-04,29.040000915527344,28.559999465942383,28.649999618530273,28.6299991607666,57658400.0,28.628448486328125
2020-02-05,29.219999313354492,28.389999389648438,29.049999237060547,28.389999389648438,67994500.0,28.388463973999023
2020-02-06,29.510000228881836,28.1200008392334,28.700000762939453,29.18000030517578,126114000.0,29.178421020507812
2020-02-07,29.350000381469727,28.729999542236328,29.0,28.93000030517578,54514600.0,28.928434371948242
2020-02-10,29.1299991607666,28.639999389648438,28.889999389648438,29.1299991607666,45328100.0,29.128421783447266
2020-02-11,29.6299991607666,29.260000228881836,29.399999618530273,29.479999542236328,37518200.0,29.478403091430664
2020-02-12,30.280000686645508,29.6299991607666,29.639999389648438,30.1299991607666,64851000.0,30.128368377685547
2020-02-13,30.209999084472656,29.639999389648438,29.770000457763672,29.719999313354492,55277100.0,29.71839141845703
2020-02-14,29.959999084472656,29.34000015258789,29.860000610351562,29.420000076293945,30399900.0,29.418407440185547
